name,result
370722012.png,0
370505082.png,0
320016113.png,0
340006072.png,1
340015063.png,0
371206212.png,0
370910111.png,1
330010181.png,0
320002162.png,0
370311241.png,0
320001512.png,0
370412112.png,1
371205141.png,0
370404222.png,0
370308152.png,0
371101264.png,1
310001101.png,1
371012051.png,1
370410091.png,0
371205213.png,1
370218011.png,0
370732032.png,0
371001342.png,0
360009092.png,1
310005072.png,1
310011143.png,1
320004302.png,1
320009072.png,1
350034092.png,0
370401022.png,1
340020071.png,1
350016031.png,0
350031282.png,0
310007301.png,1
370315172.png,0
340016091.png,0
330008111.png,0
320003561.png,0
370605252.png,1
310006232.png,0
370517122.png,1
371101161.png,1
360005123.png,0
320005692.png,0
370804154.png,0
370617042.png,0
310003232.png,1
340002112.png,0
370109091.png,1
330002372.png,0
330002371.png,0
370410082.png,0
330003064.png,1
370404151.png,1
370714022.png,0
330001611.png,0
320013301.png,0
350023101.png,1
370402111.png,1
370709051.png,1
360016073.png,0
310003021.png,0
360038032.png,1
320001352.png,1
370503191.png,1
370614201.png,0
340024012.png,1
370901103.png,0
370401212.png,0
330003122.png,1
360007092.png,0
370323262.png,1
360032052.png,0
310004181.png,0
340007031.png,0
370301131.png,0
3200021191.png,0
340011032.png,0
310008241.png,0
370906124.png,0
370317051.png,1
370701731.png,0
320010132.png,1
370602131.png,1
350001211.png,1
350012101.png,0
320007062.png,0
320013232.png,1
360005062.png,0
340008342.png,1
360002322.png,1
320012181.png,1
370811011.png,0
310011093.png,0
370713081.png,1
370503052.png,0
370906142.png,1
350032432.png,0
380101012.png,0
370803212.png,1
371205191.png,1
370802211.png,1
350007071.png,1
320002651.png,0
340011092.png,0
320014282.png,0
370103162.png,0
370807092.png,1
320024041.png,1
310007043.png,1
310012292.png,1
370517141.png,1
340009102.png,0
370326162.png,0
330002691.png,0
360031021.png,1
340028021.png,0
340028121.png,0
350033321.png,0
370320191.png,1
370410112.png,0
370806011.png,0
371005071.png,1
370704082.png,0
350009052.png,0
370402242.png,0
340027092.png,1
370712131.png,1
330002692.png,1
370105162.png,0
360015061.png,0
360020082.png,0
3200021031.png,1
320001072.png,0
370708082.png,1
370911021.png,1
330001362.png,1
320029011.png,0
310009111.png,1
370516152.png,0
330001191.png,1
370804032.png,1
360028022.png,0
310012052.png,0
370714051.png,1
370407022.png,0
350027092.png,0
310006161.png,1
3200011063.png,1
330001022.png,1
310003011.png,1
320005061.png,1
370703082.png,1
370613111.png,1
370510012.png,1
350008031.png,0
370515022.png,0
360005132.png,0
370909101.png,1
350035191.png,0
370701431.png,0
370713063.png,1
370408121.png,1
350036121.png,0
330010301.png,0
360009411.png,1
370808111.png,1
370903141.png,1
340007072.png,0
370512012.png,1
370703164.png,0
370617032.png,1
370611051.png,0
330002503.png,1
340003203.png,1
370702203.png,0
340008203.png,0
371401361.png,0
370501151.png,0
310002342.png,0
380103032.png,0
360008361.png,0
310011311.png,0
360029051.png,1
370501352.png,0
371302202.png,0
360014232.png,0
350001163.png,0
360008322.png,1
360005531.png,1
340007131.png,0
340010132.png,0
340005281.png,1
330009263.png,0
370510052.png,0
350020071.png,0
310003522.png,0
371301254.png,1
371201262.png,0
370901242.png,0
370510054.png,0
370511041.png,0
360034081.png,0
330002322.png,0
310004192.png,1
320008011.png,1
370502112.png,0
370510033.png,0
370732052.png,1
310005233.png,0
371204102.png,1
320015142.png,1
370110032.png,0
371301322.png,0
350031151.png,0
370723051.png,1
370503272.png,0
360024132.png,0
370803112.png,1
350007062.png,0
350033102.png,0
320011052.png,0
320004213.png,0
310010091.png,1
370611152.png,0
330002791.png,0
320015171.png,0
360009442.png,1
370712122.png,0
320001051.png,0
370516031.png,0
370110031.png,1
310001132.png,1
360014052.png,0
370712011.png,1
371301401.png,1
370704101.png,0
370809071.png,0
370201082.png,0
360030062.png,1
370310172.png,0
310002231.png,1
370401161.png,0
320001302.png,1
370613151.png,0
370325101.png,1
320001252.png,1
310011092.png,1
350033101.png,1
371101052.png,0
370610021.png,1
370509142.png,0
370732031.png,1
370314021.png,1
360030041.png,0
360007141.png,0
370303053.png,1
370701412.png,0
310008252.png,1
340028112.png,0
360017051.png,1
370606052.png,1
370726071.png,1
320005561.png,0
370520153.png,0
320010061.png,0
310005213.png,0
370614021.png,0
320002882.png,0
340015022.png,1
370305082.png,1
370701663.png,1
370803161.png,1
371301351.png,0
350001292.png,0
330002562.png,0
310007071.png,1
360006162.png,0
370902112.png,0
370808172.png,0
310001152.png,0
320001951.png,1
350033111.png,0
340023051.png,1
310004292.png,1
37052023.png,0
340018101.png,0
360013222.png,1
360015121.png,0
360007041.png,0
350037081.png,0
320016141.png,0
320012081.png,0
370731011.png,1
370724052.png,0
371302322.png,0
330004332.png,1
370719061.png,0
320010222.png,0
370721101.png,0
330009254.png,1
370717041.png,0
370614082.png,0
320003922.png,0
340029061.png,0
350037071.png,1
370611052.png,1
370519032.png,0
330011211.png,0
370706082.png,0
340011162.png,1
370609012.png,0
370406221.png,0
360019023.png,1
310012061.png,1
360005672.png,1
370613042.png,1
330009131.png,1
370323061.png,0
370105202.png,1
371012014.png,0
320011111.png,0
350003223.png,1
350031212.png,1
320011443.png,0
360005262.png,0
370402152.png,0
350003072.png,0
360026151.png,0
371010013.png,0
370907063.png,0
340015142.png,0
370404031.png,0
350032431.png,1
371401042.png,1
320005222.png,0
320007302.png,1
370609152.png,1
370502082.png,1
370723053.png,0
370726061.png,1
340011061.png,0
320003352.png,0
320015151.png,0
370717072.png,0
370101272.png,0
310011412.png,0
350032422.png,1
360028124.png,0
370607041.png,1
360014062.png,0
340023122.png,0
310002152.png,1
370502173.png,0
350001201.png,0
310004262.png,0
371203042.png,1
350018071.png,1
330003101.png,0
370310051.png,1
310006016.png,0
370810092.png,1
320012053.png,0
320001952.png,0
310010161.png,0
370322031.png,0
370903131.png,0
370314062.png,0
350016012.png,1
330001341.png,0
350014052.png,1
371302371.png,0
340027362.png,0
330001202.png,0
371401321.png,1
320011371.png,0
350016101.png,0
371301412.png,0
320015051.png,0
370905102.png,0
370317082.png,0
320004611.png,0
371205081.png,1
310007341.png,0
370516073.png,1
360006102.png,1
371301162.png,0
310002103.png,0
320023041.png,0
360033021.png,0
370712022.png,0
360008521.png,0
340004073.png,1
370901342.png,0
371104022.png,0
370315132.png,0
370501301.png,1
371402201.png,1
370809011.png,0
310012311.png,1
371002032.png,0
340026041.png,1
360007042.png,1
370812032.png,1
370302251.png,0
370801281.png,1
320018083.png,0
370608112.png,0
370503274.png,0
370902062.png,0
370710062.png,1
320001652.png,0
371401142.png,1
360005364.png,0
360020151.png,0
370301492.png,0
370519112.png,0
370111052.png,1
370313072.png,0
370704032.png,0
370408021.png,0
370618092.png,0
370316172.png,1
371203132.png,0
340008341.png,0
371103081.png,0
310007021.png,1
350035172.png,0
320013162.png,1
371402143.png,1
370302253.png,0
330012102.png,0
3200011131.png,0
350012133.png,0
371206151.png,1
320005121.png,1
350032451.png,1
360009031.png,1
360009192.png,0
370614151.png,0
360012641.png,0
370802041.png,0
350031012.png,1
360013072.png,0
3200021161.png,0
370611091.png,1
370906043.png,1
371402381.png,0
370606061.png,1
370306051.png,0
360020061.png,0
350016132.png,0
350002252.png,0
370714012.png,0
320019012.png,0
370412023.png,0
360003322.png,1
371203134.png,0
320001271.png,0
370705201.png,1
370313103.png,0
350027141.png,1
370218021.png,0
320003171.png,1
350029161.png,0
350005082.png,1
370706132.png,1
350001082.png,0
330002602.png,0
310005123.png,1
370517124.png,0
320014173.png,0
370902082.png,1
370906112.png,1
360012311.png,0
350005152.png,0
310010223.png,0
370904061.png,0
370313102.png,1
310001322.png,1
350003052.png,0
360031181.png,1
340029011.png,0
310003071.png,0
360012261.png,1
370405101.png,0
371201171.png,0
370407112.png,0
350035071.png,0
320001321.png,1
370610062.png,1
360005272.png,0
350003222.png,0
371102161.png,0
370315052.png,0
310002053.png,0
370513112.png,1
360013241.png,1
370305122.png,0
370316032.png,0
350032281.png,1
370902042.png,1
340011122.png,1
360008351.png,1
370604151.png,0
360008363.png,0
350019032.png,1
340005352.png,0
370310022.png,1
370510032.png,1
370412083.png,0
340028122.png,1
360010132.png,1
370719093.png,0
370803203.png,0
310004244.png,0
370401133.png,0
370618102.png,0
370323111.png,1
340005061.png,0
320006611.png,1
371101103.png,0
370718062.png,1
370512082.png,0
360004172.png,0
340003152.png,0
370711143.png,1
330002181.png,1
370711122.png,1
370717042.png,1
320005601.png,1
370303141.png,1
370309141.png,1
360037072.png,0
360004301.png,1
370404271.png,0
370302202.png,1
340004191.png,1
350032112.png,1
371103121.png,0
370602042.png,1
360009252.png,0
320001491.png,1
360019053.png,1
340025031.png,0
370306022.png,1
340015182.png,0
380103071.png,1
371202041.png,1
370303131.png,1
310008232.png,0
310010272.png,0
360033022.png,1
320013192.png,1
320020052.png,1
371302441.png,1
370610091.png,1
340017041.png,0
350017051.png,0
320014182.png,0
330010213.png,0
360004063.png,0
350004023.png,0
360017072.png,1
370705254.png,0
340009272.png,0
370612251.png,1
370502182.png,1
360034084.png,1
320002422.png,0
320001153.png,0
310005281.png,1
370708021.png,0
370713191.png,1
320003281.png,0
360028041.png,1
370512081.png,1
320007191.png,0
310010012.png,0
370805052.png,0
370105161.png,1
320006452.png,1
360004081.png,0
360015142.png,0
330011141.png,1
340004101.png,1
371101183.png,0
310009191.png,0
340005183.png,1
360005421.png,0
330012071.png,1
370807082.png,0
310004301.png,1
370509122.png,0
360005102.png,1
310005282.png,0
350001033.png,1
320001081.png,0
350028181.png,1
371001322.png,0
310004102.png,0
330004312.png,0
360005612.png,1
320004352.png,1
370805062.png,0
320014313.png,0
370501281.png,0
320001631.png,0
370303012.png,1
360008641.png,0
320005632.png,0
370809062.png,0
371001132.png,0
370413094.png,1
370402082.png,0
320005161.png,0
360009171.png,1
320006261.png,1
320005251.png,1
370507192.png,1
370717073.png,1
370805152.png,1
340026082.png,0
370303253.png,1
370701113.png,1
360008532.png,1
310012253.png,0
360014132.png,1
370503142.png,1
360026051.png,1
320011132.png,0
320006592.png,0
310001201.png,0
360008481.png,0
330009142.png,1
371302162.png,1
360011011.png,0
360005382.png,1
310002194.png,0
320005112.png,1
370312164.png,0
370807012.png,0
370808222.png,1
370506212.png,0
370713031.png,0
370504142.png,0
360003081.png,1
340027161.png,0
340006332.png,0
350031211.png,0
360037062.png,0
330011061.png,0
360019091.png,1
350031111.png,0
360028123.png,0
370413012.png,1
370806043.png,0
320002152.png,0
370805171.png,0
340001012.png,1
330011082.png,1
320005101.png,1
370506023.png,1
370406071.png,0
340010171.png,0
320005822.png,1
320028063.png,0
370504261.png,1
370516082.png,1
320002821.png,0
370315051.png,1
340008243.png,1
370804153.png,0
380102052.png,0
370609192.png,1
370510092.png,0
3200011051.png,0
360012671.png,0
310006092.png,0
360013012.png,0
370410101.png,0
350031133.png,1
340009321.png,0
370801291.png,1
320003162.png,0
370501031.png,1
340028201.png,1
371401161.png,1
320010371.png,0
330003172.png,0
370802101.png,0
370708052.png,1
350002182.png,0
370708041.png,0
370720102.png,0
360027022.png,1
360038011.png,0
371402054.png,0
370610052.png,0
370324072.png,0
340029071.png,1
310003141.png,0
370810171.png,0
310009052.png,0
310012223.png,0
370705012.png,1
320002371.png,0
360031101.png,0
360008161.png,1
320003452.png,1
360033051.png,1
310010073.png,0
320003882.png,0
330001272.png,0
371201261.png,0
370310072.png,1
320006103.png,0
371201222.png,0
310002252.png,0
350002101.png,0
360009262.png,1
371202012.png,0
370315173.png,0
360021031.png,1
350012162.png,0
370909012.png,0
371004021.png,0
320007021.png,1
330009161.png,0
370311151.png,1
360015012.png,0
371102092.png,0
310006061.png,1
370733062.png,1
330002192.png,1
371401284.png,0
320003691.png,0
371009071.png,1
340009023.png,0
310003471.png,0
350001242.png,1
350007161.png,1
371001411.png,0
360031014.png,0
350007141.png,1
360008033.png,0
330009273.png,0
370701351.png,0
350031052.png,0
310006223.png,0
370103151.png,1
330004233.png,0
370726082.png,1
310004191.png,0
310010061.png,0
350034191.png,1
360030102.png,0
360029142.png,0
370505081.png,1
320005512.png,1
360024042.png,0
3200011012.png,0
320005641.png,0
340019121.png,0
370726041.png,0
370801052.png,0
3200021022.png,0
310007072.png,0
370604062.png,0
370519153.png,0
350016122.png,0
360005501.png,1
370301692.png,0
320010083.png,0
370602043.png,0
310006201.png,1
350006142.png,1
370503022.png,1
360012281.png,0
340015131.png,1
360005312.png,0
370306121.png,0
370802202.png,0
350025071.png,0
320001202.png,1
370301711.png,0
370720082.png,1
340005092.png,0
370603183.png,0
350031181.png,0
370316161.png,0
360009231.png,1
370304011.png,1
320005151.png,1
370905111.png,0
360010131.png,0
370605082.png,1
350030022.png,1
310002172.png,0
371104091.png,1
320014243.png,0
371206141.png,1
370404171.png,1
350019131.png,1
370301111.png,1
370506262.png,1
370105091.png,0
360034061.png,0
370309102.png,0
360005301.png,0
360018041.png,1
370402011.png,0
350031152.png,1
3200021034.png,0
370808242.png,0
371401022.png,0
370316093.png,0
330010072.png,0
371008014.png,1
370711041.png,0
370613041.png,0
370402022.png,1
320015091.png,1
370506211.png,1
320002912.png,0
370808071.png,1
370406101.png,0
370903022.png,0
370325032.png,1
370701302.png,1
370308142.png,0
320007162.png,0
360029101.png,1
370509141.png,1
370712062.png,1
330012155.png,0
350007113.png,0
370301452.png,1
360012313.png,0
370802052.png,0
340016122.png,0
310007362.png,0
370601011.png,0
370810132.png,1
371102122.png,0
320028022.png,1
360028081.png,0
350034082.png,0
371106032.png,1
370802151.png,0
310005131.png,0
370810011.png,0
370310322.png,0
371008032.png,0
340009252.png,0
371301462.png,0
360025021.png,0
320002043.png,0
370407121.png,1
370517132.png,1
340003211.png,0
370406112.png,0
370618071.png,0
370703163.png,0
360007093.png,1
330008362.png,0
360012362.png,1
340023111.png,0
370602151.png,1
340006011.png,1
340010233.png,0
370803092.png,0
370713061.png,0
350033322.png,1
320012341.png,1
310001321.png,0
320004621.png,0
310012072.png,1
370707051.png,0
310004042.png,0
370516142.png,0
370407044.png,1
370311021.png,0
371402172.png,0
320008141.png,1
320004064.png,0
360009082.png,0
330002402.png,0
360008251.png,1
371015061.png,1
330010303.png,0
370604071.png,1
3200011064.png,0
310010031.png,0
370803111.png,0
370912021.png,1
370909072.png,0
370712142.png,0
370901451.png,0
360004062.png,0
370511105.png,1
370304042.png,0
370413021.png,1
370410132.png,0
371003072.png,1
371302333.png,0
370703221.png,1
320002322.png,1
371101102.png,0
360009292.png,0
370301363.png,1
370906102.png,0
370313011.png,1
370316041.png,0
370506031.png,1
370801012.png,0
330004251.png,0
3200011092.png,1
370604201.png,0
360035121.png,1
371006031.png,1
370812062.png,1
340006392.png,1
360017071.png,0
370608032.png,1
320005643.png,0
340018022.png,1
371012015.png,0
370713092.png,0
371301383.png,1
370403252.png,1
360030091.png,0
370110061.png,1
350027051.png,0
370727042.png,0
370804121.png,0
350003022.png,1
371104112.png,1
371301533.png,0
320011492.png,0
370705301.png,0
360011111.png,1
380104062.png,0
310003472.png,1
330001101.png,0
350029072.png,0
320010201.png,0
320010091.png,0
370409073.png,0
370703222.png,0
360014023.png,0
370609201.png,0
370506271.png,1
371001451.png,0
350003212.png,0
320026052.png,1
380103052.png,0
370520182.png,0
310011171.png,0
371015011.png,0
370724032.png,1
370501081.png,0
370706062.png,1
370706112.png,0
370317132.png,0
320008151.png,0
320004181.png,1
371001171.png,1
370710121.png,1
370701191.png,0
320001102.png,0
360011273.png,1
360029081.png,0
350033191.png,1
360024172.png,0
310009011.png,0
350015102.png,1
320014221.png,1
370305062.png,0
340007021.png,1
350013052.png,1
310002153.png,0
330001692.png,0
370804143.png,1
310004414.png,0
350035301.png,0
310012421.png,0
370507111.png,0
370713041.png,1
370707011.png,1
350002242.png,0
330003263.png,0
330010322.png,0
360014022.png,1
360005851.png,0
310012023.png,0
340020051.png,0
350028131.png,1
370504221.png,1
370602041.png,0
330008232.png,1
340008192.png,1
320009122.png,1
350001291.png,1
370802122.png,1
370506161.png,0
370710102.png,0
360011333.png,1
370404112.png,0
350005011.png,0
320002891.png,0
350032391.png,1
370506122.png,1
340026182.png,1
330010292.png,0
370412081.png,1
370908033.png,0
360025042.png,0
370403051.png,1
340011241.png,1
370507113.png,1
360035081.png,0
360019292.png,1
370105101.png,0
370727061.png,0
330002112.png,0
360015051.png,0
370312111.png,1
360005251.png,1
340003082.png,0
370711192.png,1
370608251.png,0
370904052.png,1
330002481.png,1
340002072.png,0
360019165.png,0
370702161.png,0
370806061.png,1
370520141.png,0
370904011.png,0
370306202.png,1
310001262.png,0
370503132.png,0
360014101.png,1
360021102.png,1
370302031.png,0
320013382.png,0
370715013.png,1
310012332.png,0
320001711.png,1
371206241.png,1
360030051.png,0
360035072.png,0
340028232.png,1
370301722.png,1
330002034.png,0
340024171.png,1
371402442.png,0
310007034.png,0
320006401.png,0
370615182.png,0
370911082.png,1
340025163.png,0
370311192.png,1
370812031.png,0
371101031.png,0
320005673.png,0
330002821.png,0
370711111.png,1
370201211.png,0
371204141.png,0
370407032.png,1
310011442.png,0
310007352.png,0
370911031.png,1
310003212.png,1
350031381.png,0
370609032.png,1
330001061.png,1
340008102.png,1
370317092.png,0
340003032.png,1
320008153.png,0
370805051.png,1
340002162.png,0
370101023.png,1
320012153.png,0
330001682.png,1
370105012.png,1
370715011.png,0
340024161.png,1
370701432.png,1
370324142.png,0
371302181.png,0
370601032.png,0
370404241.png,1
320019111.png,1
360005722.png,0
340003151.png,1
370903072.png,1
370805172.png,1
340024031.png,1
370709021.png,0
340027361.png,1
310009081.png,0
380202021.png,0
370801352.png,0
320005212.png,0
370808092.png,0
350032091.png,1
370401272.png,0
360023101.png,0
370303051.png,0
370608132.png,1
360012672.png,1
371104062.png,0
340019091.png,0
340012241.png,1
360033032.png,1
371301535.png,0
350036032.png,1
340026132.png,0
371202202.png,0
360005341.png,1
3200021092.png,0
360012511.png,1
370314051.png,0
371009072.png,0
340023112.png,1
370701281.png,0
310005304.png,0
350033313.png,0
360019092.png,0
340018021.png,0
330010101.png,0
320002333.png,0
320014301.png,1
310011053.png,1
371302321.png,1
371104061.png,1
350006141.png,0
310012222.png,1
310005133.png,1
370311232.png,0
360008292.png,1
360019162.png,0
350002121.png,0
350035351.png,0
350004092.png,0
370702011.png,0
371001381.png,0
370608022.png,0
370301071.png,1
320002682.png,0
370308162.png,0
330002123.png,1
330001402.png,0
320012302.png,0
360035151.png,0
370308151.png,0
371204291.png,0
370307012.png,0
370614102.png,1
370404251.png,1
371303072.png,0
350037112.png,1
320019082.png,0
370603112.png,1
320010142.png,0
370903112.png,0
370617052.png,0
320006673.png,0
370402061.png,1
360005202.png,1
350003221.png,0
370801141.png,1
310011462.png,0
310008303.png,0
330001211.png,1
350019192.png,1
310006015.png,0
370701353.png,0
370719042.png,1
370609232.png,1
371301044.png,0
371204061.png,1
370506162.png,1
340008352.png,1
320001973.png,0
320002762.png,0
340003031.png,0
330002362.png,0
360012223.png,1
350005061.png,1
380203051.png,1
370810141.png,0
310011481.png,0
360008681.png,1
340016031.png,0
310009042.png,1
371013012.png,0
320001301.png,0
340006051.png,0
330008431.png,1
370501221.png,1
310002042.png,1
370517182.png,0
360011361.png,0
340002161.png,1
320003601.png,0
320001532.png,1
370612132.png,1
350031323.png,0
310002352.png,1
340017162.png,1
330009081.png,0
320009273.png,0
370704133.png,0
320022011.png,1
370506192.png,0
370515041.png,0
340026091.png,1
360004121.png,0
350033072.png,1
360026061.png,0
360022062.png,0
370729041.png,0
310003051.png,1
350029101.png,0
370614011.png,0
350007171.png,0
330004242.png,1
371302334.png,0
360037042.png,1
371001041.png,0
370725043.png,0
371101222.png,0
370402121.png,0
350035441.png,0
371206171.png,0
371202181.png,1
370912012.png,0
370404201.png,0
310010132.png,0
310005042.png,1
320003892.png,1
370326141.png,1
370308124.png,0
310011081.png,1
340027033.png,0
330001462.png,0
360012011.png,0
371402153.png,0
350029131.png,0
320003741.png,1
340002041.png,1
370306122.png,1
320002201.png,0
370111011.png,1
340021032.png,1
370409071.png,0
370503033.png,0
370401242.png,1
360005072.png,1
350021112.png,0
370506251.png,1
370308022.png,0
370501082.png,1
370704134.png,0
371101061.png,0
370517171.png,0
360025041.png,1
370315012.png,0
330002092.png,1
310005311.png,0
370517201.png,0
371207061.png,0
360003291.png,1
320005502.png,0
320005022.png,1
320002672.png,1
370315202.png,1
370912031.png,1
370304021.png,1
370316221.png,1
320011442.png,0
370719081.png,1
370110081.png,0
360015031.png,0
371101221.png,1
370605062.png,1
371102031.png,1
370732011.png,1
350003032.png,1
370602162.png,1
320022012.png,0
360006232.png,1
310001102.png,0
370705281.png,1
371008031.png,1
370614141.png,1
340010252.png,0
340016052.png,1
370110051.png,0
310005081.png,1
371006042.png,0
350036102.png,1
330002792.png,1
370403202.png,1
370410041.png,0
370803192.png,1
360037023.png,0
350033392.png,0
360014222.png,1
320003591.png,0
330002161.png,0
310011172.png,1
320009121.png,0
310003421.png,0
330002842.png,1
340002163.png,0
371004041.png,1
340028161.png,0
310001222.png,0
370313111.png,0
370503282.png,0
320004492.png,1
320012131.png,1
360005691.png,0
350032261.png,0
360003392.png,0
370315092.png,0
320009262.png,0
360004051.png,1
370708112.png,1
370801202.png,1
360008202.png,0
371001341.png,1
310002382.png,0
320005633.png,0
350030021.png,0
340012232.png,0
360017151.png,0
320002822.png,1
370517151.png,0
350004022.png,1
310005212.png,0
370712091.png,1
350003162.png,1
370324052.png,0
350005181.png,0
370703161.png,1
371401101.png,0
340025162.png,1
310006181.png,0
360008201.png,1
371105011.png,0
330012232.png,0
370616072.png,1
320014242.png,1
371103112.png,1
360004291.png,1
370901232.png,1
371401103.png,0
360017073.png,0
371301532.png,1
370611153.png,0
330002062.png,0
330009301.png,0
371206172.png,0
340026151.png,0
360005512.png,0
370320121.png,0
310005221.png,1
360013232.png,1
320005511.png,0
330002471.png,0
370517052.png,0
370301571.png,1
370810161.png,1
330001131.png,0
370911093.png,0
360026121.png,1
360019012.png,1
370301561.png,0
370710061.png,0
370413101.png,0
370729063.png,0
320011322.png,1
370718081.png,1
360014191.png,1
370612031.png,1
320013031.png,0
360017042.png,1
360005422.png,1
370711152.png,0
320002092.png,0
370701543.png,0
340007062.png,0
370520121.png,0
310002302.png,1
370501231.png,0
350008152.png,0
350019171.png,0
360004092.png,1
370732061.png,1
350007241.png,1
350001212.png,0
320001172.png,0
370803052.png,0
370717012.png,1
371301382.png,0
350007271.png,0
350035013.png,0
330010313.png,0
340003202.png,0
360016012.png,1
360014202.png,1
371001362.png,1
370408051.png,0
370520101.png,0
350021022.png,1
370413102.png,0
340011283.png,1
360035102.png,0
320015152.png,1
350017071.png,0
370703192.png,1
370801215.png,0
370603091.png,0
370307031.png,0
370908011.png,0
320008111.png,0
370718031.png,0
370501121.png,1
330008191.png,0
360019311.png,0
370720031.png,1
350014063.png,0
340024151.png,1
370705061.png,1
340028172.png,1
360007052.png,1
370408182.png,0
370517071.png,0
370501093.png,0
320016151.png,0
350034111.png,0
310008431.png,0
340007172.png,0
380104052.png,0
310010302.png,0
371302111.png,0
350032071.png,1
330008483.png,1
370727014.png,0
330008351.png,0
370812012.png,0
370324141.png,1
370105141.png,0
360035012.png,0
360004111.png,0
360031142.png,0
340008242.png,0
360003082.png,0
340003132.png,1
360003161.png,1
360035082.png,1
330002051.png,1
320008022.png,1
340011284.png,0
350032141.png,0
360006021.png,0
320001221.png,0
350035382.png,0
340004233.png,1
320014172.png,1
360019181.png,0
330004253.png,0
330002452.png,0
340027241.png,0
340007061.png,1
370913051.png,0
360008492.png,0
330001672.png,1
320023031.png,0
370317052.png,0
370310412.png,0
350025091.png,1
370718022.png,1
370520061.png,0
370315102.png,0
370313061.png,1
370601142.png,1
360020122.png,1
340026093.png,0
371302372.png,1
370305101.png,0
350012191.png,0
370903132.png,1
330011062.png,1
370601023.png,0
320010163.png,1
370320241.png,1
370807091.png,0
320001413.png,0
310011471.png,1
350027021.png,0
371005041.png,1
370603161.png,1
370302042.png,0
370701463.png,1
370911032.png,0
350035431.png,1
370306143.png,1
371012061.png,0
370311122.png,1
360029141.png,1
310006041.png,0
370902053.png,1
360009322.png,0
370613142.png,0
360038012.png,1
370404202.png,1
350005192.png,0
310007302.png,0
350020112.png,0
350031022.png,0
350032454.png,0
360032112.png,0
320006262.png,0
310003072.png,1
360012471.png,0
370316123.png,0
370501012.png,0
350025022.png,0
320004142.png,1
370504171.png,1
370904083.png,0
350036122.png,1
350023022.png,1
371001112.png,0
370405111.png,0
340002062.png,0
340003072.png,1
371201131.png,0
370303142.png,0
340008392.png,0
370801216.png,1
371402181.png,1
330001541.png,0
370404051.png,1
350013132.png,1
350008051.png,0
360031063.png,1
370320122.png,1
371006041.png,1
3200021123.png,1
320005432.png,1
371207081.png,1
371101273.png,0
320011342.png,0
370606101.png,1
330012231.png,1
370807111.png,0
340008382.png,0
320003752.png,1
370506022.png,0
370315192.png,1
310008311.png,1
371302382.png,1
310008253.png,0
350037281.png,1
310005061.png,0
350003132.png,1
330011232.png,1
340010012.png,0
370310381.png,1
330012022.png,1
320002302.png,1
340028092.png,1
320010111.png,0
370607172.png,1
330009103.png,0
370502213.png,0
370606031.png,1
370805132.png,1
370906111.png,0
371005043.png,0
370729022.png,1
370605093.png,1
310002242.png,0
371004023.png,1
370503271.png,0
330001612.png,1
350016172.png,1
370303161.png,0
340016032.png,1
370614241.png,1
340009254.png,1
370706141.png,0
330010461.png,0
370402272.png,1
370605192.png,1
320002851.png,1
310011352.png,0
370802173.png,0
360003262.png,0
370408181.png,1
350009091.png,1
360024114.png,0
370314121.png,0
370701422.png,1
350032252.png,0
330008411.png,0
370520052.png,0
340028241.png,0
370801341.png,1
370602192.png,1
320011432.png,0
370503201.png,1
370704091.png,0
310008272.png,1
371303091.png,0
370519202.png,0
360030141.png,1
370711031.png,0
310003303.png,0
370201151.png,0
371004081.png,1
350035412.png,1
371002072.png,0
310008402.png,0
370519061.png,1
330008432.png,0
370412092.png,1
370701732.png,1
360037033.png,1
320001052.png,1
350032161.png,0
330002631.png,0
350006011.png,1
350035032.png,1
320003851.png,1
370511072.png,0
330012152.png,0
370513032.png,1
370606042.png,0
3200011061.png,0
310005241.png,0
320002501.png,1
310005052.png,1
350026011.png,1
320011264.png,0
370701132.png,0
371302331.png,0
350002181.png,1
360031153.png,0
371010052.png,1
320005102.png,0
320014273.png,1
330004271.png,0
310011121.png,0
350003141.png,1
350032062.png,0
320001084.png,1
310008032.png,1
330004353.png,0
370302032.png,1
371101152.png,0
370317111.png,0
370726062.png,0
370809091.png,0
330002561.png,1
340022041.png,1
370314063.png,1
310005301.png,0
370303221.png,1
310007052.png,1
310012282.png,1
340015061.png,1
340029072.png,0
370712101.png,0
350031142.png,1
310012281.png,0
370404212.png,0
330010262.png,1
320005631.png,1
330004101.png,1
371402231.png,0
320005421.png,1
310006192.png,0
371203123.png,0
370618113.png,1
350033071.png,0
370702141.png,0
371301441.png,1
310010121.png,0
370323081.png,0
370519062.png,0
340006181.png,0
360005602.png,0
360005412.png,0
370319142.png,0
310001302.png,0
360002022.png,1
340017072.png,1
360020081.png,1
360023081.png,1
350012182.png,0
370507053.png,1
370716022.png,0
370502192.png,0
320013462.png,1
350015181.png,0
370502202.png,0
371301272.png,1
371302311.png,0
360005022.png,0
370502041.png,0
370703172.png,1
370412063.png,1
330011063.png,0
310009112.png,0
370901341.png,1
370808121.png,0
370727064.png,1
371001151.png,1
310005271.png,0
370308052.png,0
340003201.png,0
370605102.png,0
371302442.png,0
360019202.png,1
340009163.png,1
350021042.png,1
320006043.png,1
370326192.png,1
350015222.png,1
320005291.png,1
371105052.png,0
340027162.png,1
350020113.png,1
370614022.png,1
370520242.png,1
371204111.png,1
370701372.png,1
